date,hs_code,product_description,consignee,shipper,Notify Party Name,std_qty,std_unit,gross_weight,qty,unit,unit_rate_usd,value_usd,origin_country,origin_port,dest_country,dest_port,Bill of Lading,shipment_mode,measurement,Actual Duty,Port of Delivery,Container TEU,Freight Term,Marks Number,Consignee Address,Shipper Address,Notify Party Address,hs_description,source_country_field,month,direction,hs2,hs4,commodity,source_file,currency_detected,unit_rate_norm_usd,value_norm_usd
2025-03-28 00:00:00,7311002900,Tanker,Nxp Semiconductors Malaysia Sdn Bhd,Linde Malaysia Sdn. Bhd.,,15000.0,KGM,0.0,15000.0,KGM,0.15,2265.52,Malaysia,Not Available,Malaysia,Not Available,0,-,-,0,-,-,-,-,2 Jalan SS 8/2 SS8 Sungai Way Free Trade Industrial Zone,"Level 13, The Pinnacle Persiaran Lagoon Bandar Sunway",,"Containers for compressed or liquefied gas, of iron or steel., Other",Malaysia T3  Export,2025-03-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,0.15,2265.52
2025-02-07 00:00:00,7311002900,Empty Tanker,Linde Malaysia Sdn. Bhd.,Linde Malaysia Sdn Bhd,,15000.0,KGM,0.0,15000.0,KGM,0.15,2255.23,Malaysia,Not Available,Malaysia,Not Available,64835,-,-,0,-,-,-,-,"Level 13, The Pinnacle Persiaran Lagoon Bandar Sunway","C/O NXP SEMICONDUCTORS  SDN BHD 2 JALAN SS 8/2 SS8 , SUNGAI WAY FREE",,"Containers for compressed or liquefied gas, of iron or steel., Other",Malaysia T3  Import,2025-02-01,Import,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,0.15,2255.23
2025-02-06 00:00:00,7311002900,Empty Tanker -N2,Linde Malaysia Sdn. Bhd.,Renesas Semiconductor Kl Sdn Bhd,,5000.0,KGM,0.0,5000.0,KGM,0.68,3387.96,Malaysia,Not Available,Malaysia,Not Available,50384,-,-,0,-,-,-,-,"Level 13, The Pinnacle Persiaran Lagoon Bandar Sunway",Telok Panglima Garang Free Industrial Km 15 Jalan Banting,,"Containers for compressed or liquefied gas, of iron or steel., Other",Malaysia T3  Import,2025-02-01,Import,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,0.68,3387.96
2025-02-15 00:00:00,7311002900,Empty Tanker,Linde Malaysia Sdn. Bhd.,Linde Malaysia Sdn Bhd,,15000.0,KGM,0.0,15000.0,KGM,0.15,2254.02,Malaysia,Not Available,Malaysia,Not Available,122712,-,-,0,-,-,-,-,"Level 13, The Pinnacle Persiaran Lagoon Bandar Sunway","C/O NXP SEMICONDUCTORS  SDN BHD 2 JALAN SS 8/2 SS8 , SUNGAI WAY FREE",,"Containers for compressed or liquefied gas, of iron or steel., Other",Malaysia T3  Import,2025-02-01,Import,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,0.15,2254.02
2025-03-30 00:00:00,7311002900,Empty Tanker,Nxp Malaysia Sdn. Bhd.,Air Products Malaysia Sdn. Bhd.,,300.0,KGM,0.0,300.0,KGM,7.51,2253.6,Malaysia,Not Available,Malaysia,Not Available,0,-,-,0,-,-,-,-,"2, Jalan SS8/2, Free Ind Zone SG Way","Lot 54, Jalan Jitra 26/7 Section 26 (HiCom Sector B)",,"Containers for compressed or liquefied gas, of iron or steel., Other",Malaysia T3  Export,2025-03-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,7.51,2253.6
2025-03-03 00:00:00,7311002900,Tanker,Nxp Semiconductors Malaysia Sdn Bhd,Linde Malaysia Sdn. Bhd.,,15000.0,KGM,0.0,15000.0,KGM,0.15,2250.55,Malaysia,Not Available,Malaysia,Not Available,0,-,-,0,-,-,-,-,2 Jalan SS 8/2 SS8 Sungai Way Free Trade Industrial Zone,"Level 13, The Pinnacle Persiaran Lagoon Bandar Sunway",,"Containers for compressed or liquefied gas, of iron or steel., Other",Malaysia T3  Export,2025-03-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,0.15,2250.55
2025-03-20 00:00:00,7311002900,Tanker,Texas Instruments Malaysia Sdn Bhd,Air Product Malaysia Sdn Bhd,,300.0,KGM,0.0,300.0,KGM,7.53,2259.34,Malaysia,Not Available,Malaysia,Not Available,0,-,-,0,-,-,-,-,,,,"Containers for compressed or liquefied gas, of iron or steel., Other",Malaysia T3  Export,2025-03-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,7.53,2259.34
2025-01-15 00:00:00,7311002900,Empty Tanker,Linde Malaysia Sdn. Bhd.,Linde Malaysia Sdn Bhd,,15000.0,KGM,0.0,15000.0,KGM,0.15,2222.38,Malaysia,Not Available,Malaysia,Not Available,509780,-,-,0,-,-,-,-,"Level 13, The Pinnacle Persiaran Lagoon Bandar Sunway","Precint 8, Jalan FZI-P8 Free Zone KS/12",,"Containers for compressed or liquefied gas, of iron or steel., Other",Malaysia T3  Import,2025-01-01,Import,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,0.15,2222.38
2025-03-14 00:00:00,7311002900,Tanker,Nxp Semiconductors Malaysia Sdn Bhd,Linde Malaysia Sdn. Bhd.,,15000.0,KGM,0.0,15000.0,KGM,0.15,2260.89,Malaysia,Not Available,Malaysia,Not Available,0,-,-,0,-,-,-,-,2 Jalan SS 8/2 SS8 Sungai Way Free Trade Industrial Zone,"Level 13, The Pinnacle Persiaran Lagoon Bandar Sunway",,"Containers for compressed or liquefied gas, of iron or steel., Other",Malaysia T3  Export,2025-03-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,0.15,2260.89
2025-03-14 00:00:00,7311002900,Tanker,Nxp Semiconductors Malaysia Sdn Bhd,Linde Malaysia Sdn. Bhd.,,15000.0,KGM,0.0,15000.0,KGM,0.15,2260.89,Malaysia,Not Available,Malaysia,Not Available,0,-,-,0,-,-,-,-,2 Jalan SS 8/2 SS8 Sungai Way Free Trade Industrial Zone,"Level 13, The Pinnacle Persiaran Lagoon Bandar Sunway",,"Containers for compressed or liquefied gas, of iron or steel., Other",Malaysia T3  Export,2025-03-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,0.15,2260.89
2025-01-27 00:00:00,7311002900,Empty Tanker,Linde Malaysia Sdn. Bhd.,Linde Malaysia Sdn Bhd,,15000.0,KGM,0.0,15000.0,KGM,0.15,2284.32,Malaysia,Not Available,Malaysia,Not Available,836810,-,-,0,-,-,-,-,"Level 13, The Pinnacle Persiaran Lagoon Bandar Sunway","Precint 8, Jalan FZI-P8 Free Zone KS/12",,"Containers for compressed or liquefied gas, of iron or steel., Other",Malaysia T3  Import,2025-01-01,Import,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,0.15,2284.32
2025-03-03 00:00:00,7311002900,Tanker,Memc Electronic Materials M Sdn Bhd,Linde Malaysia Sdn. Bhd.,,15000.0,KGM,0.0,15000.0,KGM,0.15,2250.55,Malaysia,Not Available,Malaysia,Not Available,0,-,-,0,-,-,-,-,1 Jalan SS8/2 Sungai Way Free Trade Industrial Zone,"Level 13, The Pinnacle Persiaran Lagoon Bandar Sunway",,"Containers for compressed or liquefied gas, of iron or steel., Other",Malaysia T3  Export,2025-03-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,0.15,2250.55
2025-03-14 00:00:00,7311002900,Tanker,Nxp Semiconductors Malaysia Sdn Bhd,Linde Malaysia Sdn. Bhd.,,15000.0,KGM,0.0,15000.0,KGM,0.15,2260.89,Malaysia,Not Available,Malaysia,Not Available,0,-,-,0,-,-,-,-,2 Jalan SS 8/2 SS8 Sungai Way Free Trade Industrial Zone,"Level 13, The Pinnacle Persiaran Lagoon Bandar Sunway",,"Containers for compressed or liquefied gas, of iron or steel., Other",Malaysia T3  Export,2025-03-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,0.15,2260.89
2025-03-14 00:00:00,7311002900,Tanker,Kesm Test M Sdn Bhd,Linde Malaysia Sdn. Bhd.,,15000.0,KGM,0.0,15000.0,KGM,0.15,2260.89,Malaysia,Not Available,Malaysia,Not Available,0,-,-,0,-,-,-,-,Lot 4 Jalan SS8/4 SG Way,"Level 13, The Pinnacle Persiaran Lagoon Bandar Sunway",,"Containers for compressed or liquefied gas, of iron or steel., Other",Malaysia T3  Export,2025-03-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,0.15,2260.89
2025-01-07 00:00:00,7311002900,Empty Tanker,Linde Malaysia Sdn. Bhd.,Linde Malaysia Sdn Bhd,,15000.0,KGM,0.0,15000.0,KGM,0.15,2228.23,Malaysia,Not Available,Malaysia,Not Available,28477,-,-,0,-,-,-,-,"Level 13, The Pinnacle Persiaran Lagoon Bandar Sunway","C/O NXP SEMICONDUCTORS  SDN BHD 2 JALAN SS 8/2 SS8 , SUNGAI WAY FREE",,"Containers for compressed or liquefied gas, of iron or steel., Other",Malaysia T3  Import,2025-01-01,Import,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,0.15,2228.23
2025-01-28 00:00:00,7311002900,Empty Tanker,Linde Malaysia Sdn. Bhd.,Linde Malaysia Sdn Bhd,,15000.0,KGM,0.0,15000.0,KGM,0.15,2276.9,Malaysia,Not Available,Malaysia,Not Available,330686,-,-,0,-,-,-,-,"Level 13, The Pinnacle Persiaran Lagoon Bandar Sunway","C/O NXP SEMICONDUCTORS  SDN BHD 2 JALAN SS 8/2 SS8 , SUNGAI WAY FREE",,"Containers for compressed or liquefied gas, of iron or steel., Other",Malaysia T3  Import,2025-01-01,Import,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,0.15,2276.9
2025-03-09 00:00:00,7311002900,Tanker,Nxp Semiconductors Malaysia Sdn Bhd,Linde Malaysia Sdn. Bhd.,,15000.0,KGM,0.0,15000.0,KGM,0.15,2276.33,Malaysia,Not Available,Malaysia,Not Available,0,-,-,0,-,-,-,-,2 Jalan SS 8/2 SS8 Sungai Way Free Trade Industrial Zone,"Level 13, The Pinnacle Persiaran Lagoon Bandar Sunway",,"Containers for compressed or liquefied gas, of iron or steel., Other",Malaysia T3  Export,2025-03-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,0.15,2276.33
2025-03-09 00:00:00,7311002900,Tanker,Nxp Semiconductors Malaysia Sdn Bhd,Linde Malaysia Sdn. Bhd.,,15000.0,KGM,0.0,15000.0,KGM,0.15,2276.33,Malaysia,Not Available,Malaysia,Not Available,0,-,-,0,-,-,-,-,2 Jalan SS 8/2 SS8 Sungai Way Free Trade Industrial Zone,"Level 13, The Pinnacle Persiaran Lagoon Bandar Sunway",,"Containers for compressed or liquefied gas, of iron or steel., Other",Malaysia T3  Export,2025-03-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,0.15,2276.33
2025-03-03 00:00:00,7311002900,Tanker,Nxp Semiconductors Malaysia Sdn Bhd,Linde Malaysia Sdn. Bhd.,,15000.0,KGM,0.0,15000.0,KGM,0.15,2250.55,Malaysia,Not Available,Malaysia,Not Available,0,-,-,0,-,-,-,-,2 Jalan SS 8/2 SS8 Sungai Way Free Trade Industrial Zone,"Level 13, The Pinnacle Persiaran Lagoon Bandar Sunway",,"Containers for compressed or liquefied gas, of iron or steel., Other",Malaysia T3  Export,2025-03-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,0.15,2250.55
2025-03-03 00:00:00,7311002900,Tanker,Kesm Test M Sdn Bhd,Linde Malaysia Sdn. Bhd.,,15000.0,KGM,0.0,15000.0,KGM,0.15,2250.55,Malaysia,Not Available,Malaysia,Not Available,0,-,-,0,-,-,-,-,Lot 4 Jalan SS8/4 SG Way,"Level 13, The Pinnacle Persiaran Lagoon Bandar Sunway",,"Containers for compressed or liquefied gas, of iron or steel., Other",Malaysia T3  Export,2025-03-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,0.15,2250.55
2025-02-17 00:00:00,7311002200,1 Tank Liquid Gas Storage Tank,Transocean Metal Products Sdn Bhd,Transocean Metal Products Sdn. Bhd.,,2000.0,KGM,0.0,2000.0,KGM,0.36,721.77,Malaysia,Not Available,Malaysia,Not Available,449834,-,-,0,-,-,-,-,"No. 1, Jalan Pelepas 4/2, Taman Perindustrian Tanjung Pelepas","Lot D20, Jalan Tanjung A/3, Port Tanjung Pelapas 81560",,"Containers for compressed or liquefied gas, of iron or steel., Of a capacity of 110 l or more, for Automotive Compressed Natural Gas (CNG) or Liquefied Natural Gas (LNG)",Malaysia T3  Import,2025-02-01,Import,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,0.36,721.77
2025-02-15 00:00:00,7311002900,Empty Tanker,Linde Malaysia Sdn. Bhd.,Linde Malaysia Sdn Bhd,,15000.0,KGM,0.0,15000.0,KGM,0.15,2254.02,Malaysia,Not Available,Malaysia,Not Available,122698,-,-,0,-,-,-,-,"Level 13, The Pinnacle Persiaran Lagoon Bandar Sunway","C/O NXP SEMICONDUCTORS  SDN BHD 2 JALAN SS 8/2 SS8 , SUNGAI WAY FREE",,"Containers for compressed or liquefied gas, of iron or steel., Other",Malaysia T3  Import,2025-02-01,Import,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,0.15,2254.02
2025-02-19 00:00:00,7311002900,Empty Tanker,Linde Malaysia Sdn. Bhd.,Linde Malaysia Sdn Bhd,,15000.0,KGM,0.0,15000.0,KGM,0.15,2250.59,Malaysia,Not Available,Malaysia,Not Available,122799,-,-,0,-,-,-,-,"Level 13, The Pinnacle Persiaran Lagoon Bandar Sunway","C/O NXP SEMICONDUCTORS  SDN BHD 2 JALAN SS 8/2 SS8 , SUNGAI WAY FREE",,"Containers for compressed or liquefied gas, of iron or steel., Other",Malaysia T3  Import,2025-02-01,Import,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,0.15,2250.59
2025-01-14 00:00:00,73110092,"Zh-4.5Jl-Cp#&Steel Compressed Air Tank , No Gas , Capacity 4.5 Gallon   (17.0325L)   -Tank Body Ass'Y For 4.5 Gallon -030368-For 311831001 Vn. 100% New , No Brand#&Kxä",Tti Partners Spc,Zhongheng Viet Nam Manufacturing Co. Ltd.,,7.0,NOS,0.0,7.0,NOS,30.4236,212.9652,Vietnam,Not Available,Vietnam,Not Available,,-,-,-,-,-,-,-,"Unit A-C Centro Comercial Da Praia Grande, No. 429 Avenida Da Praia Grande",Factory C-1B-C7B Lot C-1B-Cn My Phuoc 3 Industrial Park Ward Hoa Ben,,nan,Vietnam T3  Export,2025-01-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,30.4236,212.9652
2025-01-13 00:00:00,73110027,"Empty Cylindrical Tank Made Of Cast Steel , Containing Refrigerant For Refrigerator , Weight 42Kg , Capacity 90 Liters -Refdiv  (Empty Cylinder)  .100% New",K.M. Chemical Corporation Ltd.,Lg Electronics Vietnam Hai Phong Coltd,,48.0,NOS,0.0,48.0,NOS,140.0,6720.0,Vietnam,Not Available,Thailand,Not Available,,-,-,-,-,-,-,-,"89 Moo 12 Soi Raikhhing 42, Phuttammonthon Sai 5 Road, Tambol Raikhhing, Ampursampran",,,nan,Vietnam T3  Export,2025-01-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,140.0,6720.0
2025-01-16 00:00:00,73110029,3000 Liter Compressed Air Tank. Made Of Iron. Use: To Store Compressed Air. 100% New.,Cong Ty Tnhh Kamet Vietnam,Viet My Development Technology Pneumatic Company Ltd.,,1.0,NOS,0.0,1.0,NOS,1715.56885,1715.56885,Vietnam,Not Available,Vietnam,Not Available,,-,-,-,-,-,-,-,,No. 13 Street No. D12 Tam Da Quarter Truong Thanh Ward,,nan,Vietnam T3  Export,2025-01-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,1715.56885,1715.56885
2025-01-13 00:00:00,73110029,"2000L Gas Tank , Cylindrical , Cast Steel. 100% New",Cong Ty Tnhh Che Tao May Yuekai,Sao Viet Services And Technical Co. Ltd.,,1.0,NOS,0.0,1.0,NOS,773.35344,773.35344,Vietnam,Not Available,Vietnam,Not Available,,-,-,-,-,-,-,-,THUA DAT C-16 LO DAT CN9,Group 6 Phuc Dong Ward Long Bien District,,nan,Vietnam T3  Export,2025-01-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,773.35344,773.35344
2025-01-22 00:00:00,73110027,40L Gas Tank Made Of Steel. 100% New Product,Cong Ty Thhh Cong Nghe Va Thuong Mai Dng,Indochina Gas Joint Stock Company,,20.0,NOS,0.0,20.0,NOS,71.45976,1429.1952,Vietnam,Not Available,Vietnam,Not Available,,-,-,-,-,-,-,-,"SO 715, To Dan Pho So 5, Duong Nguyen Duc Thuan, Xa Dang Xa, Huyen Gia Lam, TP. Ha Noi",,,nan,Vietnam T3  Export,2025-01-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,71.45976,1429.1952
2025-03-27 00:00:00,73110026,"Iron Cylindrical Gas Charging Tank Containing Liquefied Argon Gas With A Capacity Of 10 Liters. Height 900Mm , Diamtr 130Mm , Thickness 5.7Mm. 100% New. Made In China#&Cn",Cong Ty Tnhh Maruei Vietnam Precision,"Huynh Cuong Engineering Co., Ltd.",,2.0,NOS,0.0,2.0,NOS,19.70055,39.4011,Vietnam,Not Available,Vietnam,Not Available,,-,-,-,-,-,-,-,"SO 9 Dai Lo Doc Lap, KCN Viet Nam","92/6/2 Nguyen Tuyen, Binh Trung Tay Ward, District 2",,nan,Vietnam T3  Export,2025-03-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,19.70055,39.4011
2025-03-11 00:00:00,73110099,"400L Stainless Steel Liquid Helium Tank , Model: Cmsh 400   (Sn Number: 525)   , Empty - Re-Exported Goods According To Tktn 106944878130 - Used Goods - Recycled Goods , Brand Cryofab)  #&Us",Air Products Singapore Industrial Gases Pte. Ltd.,Vi Na Industrial Gases Trading & Service Co. Ltd.,,1.0,NOS,0.0,1.0,NOS,6000.0,6000.0,Vietnam,Not Available,Vietnam,Not Available,,-,-,-,-,-,-,-,Sakra Island Air Separation Plant 41 Sakra Avenue,"30 Khai Van Can Street, Hiep Binh Chanh Ward, Thu Duc District",,nan,Vietnam T3  Export,2025-03-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,6000.0,6000.0
2025-03-14 00:00:00,73110099,"Gas Tank C-2-1.0 , Height: 2500Mm; Diamtr: 1050Mm. Weight: 400 Kg; Material: Ss400 Solid Steel Plate; Capacity: 2000L; Used To Store Vacuum Gas , Year Of Manufacture 2025; 100% New#&Vn",San Xuat Biel Crystal Viet Nam Tnhh,Fuding Mechanical And Electrical Installation Limited,,1.0,NOS,0.0,1.0,NOS,2316.78486,2316.78486,Vietnam,Not Available,Vietnam,Not Available,,-,-,-,-,-,-,-,SO 98 DUONG HUU NGHI,1st Floor No. 26 Vu Street Dai Phuc Ward,,nan,Vietnam T3  Export,2025-03-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,2316.78486,2316.78486
2025-03-19 00:00:00,73110099,"Compressed Air Tank; Made Of Steel , Model: 250002 , Capacity: 3000L , Pressure: 10Kg - Cm2G , Size: Phi 1265*2925 , Manufacturer: Dong Anh , Manufacturer 2025 , 100% New #&Vn",Cong Ty Trach Nhiem Huu Han Qmh Computer,Fu Sheng Vietnam Industrial Co. Ltd.,,1.0,NOS,0.0,1.0,NOS,2167.06067,2167.06067,Vietnam,Not Available,Vietnam,Not Available,,-,-,-,-,-,-,-,Lo CN14,"No. 6, Street 3A, Bien Hoa 2 Industrial Park, Long Binh Tan Ward",,nan,Vietnam T3  Export,2025-03-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,2167.06067,2167.06067
2025-03-31 00:00:00,73110099,"Steel Tank   (Iso Tank)   Number Thau0000865 , Used To Contain N2O- Nitrous Oxide , The Goods Are Rotating Vehicles#&Cn",Chongqing Tonghui Kefa Gas Co Ltd,International Transportation Service Corporation,,1.0,NOS,0.0,1.0,NOS,20000.0,20000.0,Vietnam,Not Available,Vietnam,Not Available,,-,-,-,-,-,-,-,"Yiwang Road No. 68, Baitao Chemical Industrial Park, Fuling District","No. 24/192, Giap Bat Street, Giap Bat Ward, Hoang Mai District",,nan,Vietnam T3  Export,2025-03-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,20000.0,20000.0
2025-01-07 00:00:00,73110099,"2000L Air Tank , Steel Material , Used To Store Compressed Air. 100% New Product",Cong Ty Tnhh Khoa Hoc Ky Thuat Tonghe Vina,Rongshun (Viet Nam) Mechatronics Machinery Services Co. Ltd.,,1.0,NOS,0.0,1.0,NOS,881.33709,881.33709,Vietnam,Not Available,Vietnam,Not Available,,-,-,-,-,-,-,-,"KCN Dong Van II, Phuong Bach Thuong, Thi Xa Duy Tien",Upper Area Khac Niem Ward,,nan,Vietnam T3  Export,2025-01-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,881.33709,881.33709
2025-02-27 00:00:00,7311009900,"Gas Tank   (Used)   , Capacity 150-180 L , Working Pressure 14 Bar , Cylindrical Shape Made Of Stainless Steel   (Used To Contain Liquid Argon Item 1 Tk 106973001330 E13)  . Unit = Tank",Sei Electronics Components Vietnam Ltd,Cong Ty Tnhh Tomoe Vietnam,,1.0,UNT,0.0,1.0,UNT,2366.8639,2366.8639,Japan,Not Available,Vietnam,Not Available,,-,-,0,-,-,-,-,,"Lo So 10, Duong TS 27, KCN Tien Son",,nan,Vietnam T3  Import,2025-02-01,Import,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,2366.8639,2366.8639
2025-05-27 00:00:00,7311009900,"Gas Tank     (Used)     , Capacity 150-180 L , Working Pressure 14 Bar , Cylindrical Shape Made Of Stainless Steel     (Used To Contain Liquid Argon Item 1 Tk 107213734830 E13)    . Unit = Tank",Sei Electronic Components Vietnam Ltd,Cong Ty Tnhh Tomoe Vietnam,,2.0,UNT,0.0,2.0,UNT,2330.09708,4660.19416,Japan,Not Available,Vietnam,Not Available,,-,-,0,-,-,-,-,"Plot C6, Thang Long Industrial","Lo So 10, Duong TS 27, KCN Tien Son",,nan,Vietnam T3  Import,2025-05-01,Import,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,2330.09708,4660.19416
2025-06-11 00:00:00,73110029,"Compressed Air Tank , Brand: Three Innovation , Model: Sc-1.0 , Capacity: 1.0M3 , 0.84 Mpa , Manufacturer: Hebei Sanchuang Pressure Vessel Manufacturing Co. , Ltd. , 100% New",Greating Fortune Container Vn Joint Stock Company,Shenzhen Haixi Cross Border Logistics Co Ltd,,1.0,UNT,0.0,1.0,UNT,226.0,226.0,China,Not Available,Vietnam,Not Available,,-,-,0,-,-,-,-,"Room 605, No. 20A, TD Plaza Building, Le Hong Phong, Ngo Quyen",,,nan,Vietnam T3  Import,2025-06-01,Import,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,226.0,226.0
2025-06-20 00:00:00,7311009900,"Gas Tank   (Used)   , Capacity 150-180 L , Working Pressure 14 Bar , Cylindrical Shape Made Of Stainless Steel. Unit = Tank",Cong Ty Tnhh Tomoe Vietnam,Sei Electronic Components Vietnam Ltd,,1.0,UNT,0.0,1.0,UNT,2321.08317,2321.08317,Vietnam,Not Available,Vietnam,Not Available,,-,-,-,-,-,-,-,"LO 10, Duong TS27, KCN Tien Son","Plot C6, Thang Long Industrial",,nan,Vietnam T3  Export,2025-06-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,2321.08317,2321.08317
2025-06-24 00:00:00,73110029,"R32 Liquefied Gas Tank - Iso Tank No: Mwtu7240961 , Steel. Used Goods",Daikin Air Conditioning Vietnam Joint Stock Co.,Daikin Chemical International Trading Shanghai Co Ltd,,1.0,UNT,0.0,1.0,UNT,30000.0,30000.0,China,Not Available,Vietnam,Not Available,,-,-,0,-,-,-,-,Nam A Building 201-203 Cach Mang Thang Tam Ward 4 District 3,RM 303,,nan,Vietnam T3  Import,2025-06-01,Import,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,30000.0,30000.0
2025-06-24 00:00:00,7311002900,"Freon 410A Gas Pump   (Freon 410A Refrigerant Gas Compressed Gas Tank , Cast Steel Cylinder , 11.35 Kg , Used In Refrigeration And Air Conditioning Systems)   , 100% New",Cong Ty Tnhh Regina Miracle International Viet Nam,Ngoc Ha Trading And Service,,5.0,UNT,0.0,5.0,UNA,133.46228,667.3114,Vietnam,Not Available,Vietnam,Not Available,,-,-,-,-,-,-,-,So 9,Km 87+600 Cach Thuong Village Nam Son Commune An Duong District,,nan,Vietnam T3  Export,2025-06-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,133.46228,667.3114
2025-06-23 00:00:00,7311009900,"Gas Tank   (Used)   , Capacity 150-180 L , Working Pressure 14 Bar , Cylindrical Shape Made Of Stainless Steel   (Used To Contain Liquid Argon Item 1 Of Tkx 307509360930-B11)  . Unit= Tank",Cong Ty Tnhh Linh Kien Dien Tu Sei Viet Nam,Tomoe Vietnam Co. Ltd.,,2.0,UNT,0.0,2.0,UNT,2321.08317,4642.16634,Vietnam,Not Available,Vietnam,Not Available,,-,-,-,-,-,-,-,LO C-6,Lot No. 10 Ts27 Road Tien Son Industrial Park Tan Hong Ward Tu Son Town,,nan,Vietnam T3  Export,2025-06-01,Export,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,2321.08317,4642.16634
2025-06-23 00:00:00,73110029,"Industrial Gas Tank , Hfc227Ea Used To Contain Fire Extinguishing Gas , Weight 20000Kg , Capacity 22000 Liters , Cylindrical Shape Made Of Cast Steel   (Not Transported By Specialized Vehicle)",S Tec Vina Co Ltd,Shanghai Waysmos Fine Chemical Co Ltd,,2.0,UNT,0.0,2.0,UNT,500.0,1000.0,China,Not Available,Vietnam,Not Available,,-,-,0,-,-,-,-,"Lot T-03, Industrial Park Dong Van IV, General commune, Kim Bang district, Ha Nam province, Vietnam",388 LIANGLE ROAD,,nan,Vietnam T3  Import,2025-06-01,Import,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,500.0,1000.0
2025-06-16 00:00:00,73110027,"-#&Gas Tank Shell With Capacity Of 40 Liters , Steel Material , Solid Cylindrical Shape.   (1 Bottle = 1 Cylinder)  #&Cn",Thanh Phong Production And Trade Ltd. Co.,Khi Cong Nghiep Ha Long Cong Ty Tnhh,,176.0,UNT,0.0,176.0,UNA,61.89555,10893.6168,China,Not Available,Vietnam,Not Available,,-,-,0,-,-,-,-,"No. 33, Road 15, Industrial Park, VSIP Bac Ninh Urban and Service, Dai Dong Ward, Tien Du District",,,nan,Vietnam T3  Import,2025-06-01,Import,73,7311,HSN 7311 – Tanks/Cylinders,7311_tanks_only.xlsx,usd,61.89555,10893.6168
